transaction_id,amount,payment_method,bank,failure_reason,hour_of_day,is_repeat_customer,previous_failed_attempts,retry_successful
txn_03974,751.7,Wallet,Kotak,insufficient_funds,8,0,0,0
txn_03975,1454.84,UPI,PNB,network_error,23,1,2,1
txn_03976,1183.67,UPI,PNB,bank_server_down,22,0,0,0
txn_03977,920.24,Card,Yes Bank,bank_server_down,14,1,1,1
txn_03978,1168.68,Card,Yes Bank,bank_server_down,15,1,2,0
txn_03979,406.49,Card,Yes Bank,insufficient_funds,9,1,0,0
txn_03980,301.78,Card,HDFC,card_declined,19,0,1,0
txn_03981,1378.67,UPI,Axis,otp_timeout,1,1,2,1
txn_03982,549.34,Netbanking,PNB,session_timeout,17,1,0,1
txn_03983,1084.58,UPI,Kotak,network_error,18,0,0,0
txn_03984,3784.68,UPI,Yes Bank,otp_timeout,7,1,1,0
txn_03985,166.71,UPI,SBI,otp_timeout,2,1,0,0
txn_03986,569.79,UPI,Kotak,insufficient_funds,6,1,1,0
txn_03987,3554.85,UPI,SBI,otp_timeout,6,1,2,1
txn_03988,689.7,UPI,PNB,otp_timeout,8,0,0,1
txn_03989,1109.63,UPI,Kotak,network_error,2,1,0,0
txn_03990,343.39,UPI,HDFC,bank_server_down,15,0,1,0
txn_03991,368.37,UPI,Yes Bank,otp_timeout,17,1,1,1
txn_03992,1081.03,Card,HDFC,otp_timeout,18,1,3,0
txn_03993,404.67,Card,Axis,insufficient_funds,8,0,0,1
txn_03994,1676.22,UPI,Axis,otp_timeout,22,1,0,1
txn_03995,181.14,Netbanking,SBI,session_timeout,6,0,0,1
txn_03996,796.0,UPI,ICICI,network_error,2,1,0,0
txn_03997,1704.05,UPI,SBI,insufficient_funds,12,1,0,0
txn_03998,940.61,Netbanking,ICICI,bank_server_down,8,0,2,0
txn_03999,765.25,Card,HDFC,insufficient_funds,9,1,2,0
txn_04000,593.02,UPI,HDFC,network_error,15,0,0,1
txn_04001,654.43,Card,Kotak,bank_server_down,4,1,0,0
txn_04002,629.8,Card,Axis,bank_server_down,15,1,0,0
txn_04003,455.59,Wallet,SBI,network_error,7,0,3,0
txn_04004,2305.57,Card,HDFC,card_declined,22,0,1,0
txn_04005,1357.3,UPI,Yes Bank,insufficient_funds,6,0,1,0
txn_04006,244.44,UPI,Yes Bank,network_error,23,0,2,1
txn_04007,308.37,UPI,ICICI,otp_timeout,12,1,0,1
txn_04008,537.21,Wallet,SBI,network_error,19,1,2,1
txn_04009,1183.56,UPI,HDFC,otp_timeout,18,1,1,0
txn_04010,1111.12,UPI,HDFC,insufficient_funds,9,1,0,1
txn_04011,570.89,UPI,PNB,otp_timeout,9,0,0,0
txn_04012,820.58,Card,Axis,insufficient_funds,14,0,1,0
txn_04013,865.97,UPI,Yes Bank,insufficient_funds,3,1,0,1
txn_04014,503.94,UPI,PNB,otp_timeout,3,1,0,1
txn_04015,654.52,UPI,Axis,otp_timeout,15,0,0,0
txn_04016,466.81,UPI,ICICI,insufficient_funds,18,1,0,0
txn_04017,585.38,UPI,Yes Bank,network_error,12,1,0,0
txn_04018,648.63,Netbanking,HDFC,insufficient_funds,5,1,3,0
txn_04019,862.82,UPI,ICICI,insufficient_funds,2,0,0,0
txn_04020,321.26,Netbanking,ICICI,bank_server_down,20,0,3,0
txn_04021,2304.68,Card,PNB,bank_server_down,18,1,0,1
txn_04022,241.02,UPI,Yes Bank,otp_timeout,8,0,0,0
txn_04023,689.01,UPI,Axis,bank_server_down,16,1,1,0
txn_04024,140.0,Netbanking,SBI,bank_server_down,11,1,2,0
txn_04025,1308.82,Card,Kotak,otp_timeout,8,1,1,0
txn_04026,433.27,Netbanking,Yes Bank,session_timeout,22,1,0,0
txn_04027,865.73,Card,Kotak,bank_server_down,17,1,0,1
txn_04028,1219.65,UPI,PNB,otp_timeout,3,1,1,1
txn_04029,158.85,UPI,Yes Bank,insufficient_funds,20,1,0,0
txn_04030,667.55,UPI,HDFC,network_error,17,1,0,1
txn_04031,1893.14,Card,SBI,insufficient_funds,3,1,0,0
txn_04032,201.6,UPI,Axis,network_error,8,1,0,1
txn_04033,3535.88,Card,PNB,insufficient_funds,19,1,0,1
txn_04034,433.7,UPI,Axis,insufficient_funds,6,0,0,0
txn_04035,452.38,Card,Yes Bank,bank_server_down,3,1,1,0
txn_04036,242.94,UPI,Kotak,network_error,10,1,2,0
txn_04037,257.46,UPI,SBI,otp_timeout,10,1,3,1
txn_04038,743.29,UPI,Axis,insufficient_funds,12,1,0,0
txn_04039,1063.65,UPI,PNB,network_error,15,1,0,0
txn_04040,395.25,Wallet,SBI,network_error,23,0,0,1
txn_04041,2302.83,UPI,PNB,network_error,7,0,2,0
txn_04042,476.75,UPI,PNB,bank_server_down,9,1,1,0
txn_04043,118.8,Netbanking,PNB,bank_server_down,3,0,0,1
txn_04044,112.49,Card,HDFC,bank_server_down,6,0,1,0
txn_04045,2662.47,UPI,SBI,bank_server_down,10,1,0,0
txn_04046,1004.51,UPI,PNB,otp_timeout,9,1,0,0
txn_04047,969.38,UPI,Axis,network_error,8,1,1,1
txn_04048,548.08,UPI,Axis,bank_server_down,18,0,1,0
txn_04049,166.37,UPI,Yes Bank,bank_server_down,15,0,0,0
txn_04050,3866.26,UPI,Yes Bank,bank_server_down,16,1,1,0
txn_04051,709.93,Netbanking,Yes Bank,bank_server_down,12,1,0,0
txn_04052,1798.35,Wallet,Axis,network_error,19,0,0,0
txn_04053,309.87,UPI,Yes Bank,bank_server_down,3,1,0,0
txn_04054,217.23,Netbanking,Kotak,session_timeout,9,1,1,0
txn_04055,888.8,UPI,HDFC,insufficient_funds,20,0,0,0
txn_04056,57.54,UPI,Yes Bank,insufficient_funds,12,1,1,1
txn_04057,603.07,UPI,PNB,network_error,8,1,0,0
txn_04058,875.23,Wallet,HDFC,network_error,0,1,0,0
txn_04059,1205.01,UPI,Kotak,network_error,3,0,1,0
txn_04060,67.83,Card,Axis,bank_server_down,21,0,1,0
txn_04061,499.59,UPI,PNB,network_error,19,1,2,1
txn_04062,842.58,Card,Kotak,otp_timeout,1,1,0,1
txn_04063,216.09,UPI,Yes Bank,network_error,4,0,2,1
txn_04064,3952.79,Netbanking,Yes Bank,bank_server_down,23,0,1,0
txn_04065,175.94,UPI,Kotak,network_error,15,0,0,0
txn_04066,1316.55,UPI,Yes Bank,insufficient_funds,17,1,1,0
txn_04067,196.46,UPI,ICICI,network_error,21,1,1,1
txn_04068,1410.94,Netbanking,Kotak,insufficient_funds,3,1,0,0
txn_04069,1003.36,UPI,PNB,otp_timeout,8,0,1,1
txn_04070,1142.06,UPI,Axis,network_error,14,0,0,1
txn_04071,2257.15,Netbanking,Axis,insufficient_funds,6,1,0,1
txn_04072,3188.56,UPI,Axis,insufficient_funds,7,1,1,1
txn_04073,500.34,Netbanking,Kotak,insufficient_funds,20,1,0,1
txn_04074,2610.76,UPI,Kotak,otp_timeout,15,0,1,1
txn_04075,327.23,UPI,HDFC,insufficient_funds,11,1,1,0
txn_04076,1199.05,Netbanking,Yes Bank,session_timeout,1,1,2,0
txn_04077,400.64,Netbanking,HDFC,session_timeout,16,1,0,0
txn_04078,657.78,Card,Kotak,otp_timeout,10,1,1,1
txn_04079,641.58,UPI,Axis,bank_server_down,13,0,0,0
txn_04080,884.45,Card,Kotak,card_declined,9,1,0,1
txn_04081,79.65,UPI,Axis,network_error,14,0,1,1
txn_04082,1131.07,UPI,PNB,network_error,22,0,1,1
txn_04083,4254.49,Netbanking,PNB,session_timeout,10,1,0,1
txn_04084,180.16,Card,Axis,card_declined,8,1,0,1
txn_04085,844.94,UPI,Axis,otp_timeout,0,1,1,0
txn_04086,128.76,UPI,HDFC,otp_timeout,14,1,0,1
txn_04087,447.14,UPI,SBI,network_error,22,1,0,1
txn_04088,124.3,UPI,PNB,insufficient_funds,3,1,0,0
txn_04089,890.86,Card,SBI,card_declined,6,0,1,0
txn_04090,1158.84,Wallet,HDFC,insufficient_funds,21,0,0,1
txn_04091,192.54,Card,HDFC,insufficient_funds,20,1,1,0
txn_04092,1282.75,UPI,Yes Bank,network_error,16,0,3,0
txn_04093,96.48,UPI,Axis,otp_timeout,14,1,1,1
txn_04094,1243.69,Netbanking,Axis,session_timeout,20,1,0,1
txn_04095,1050.1,UPI,Yes Bank,network_error,19,1,0,0
txn_04096,1587.42,Card,ICICI,otp_timeout,13,1,0,1
txn_04097,465.03,UPI,Kotak,otp_timeout,5,0,0,1
txn_04098,999.84,UPI,HDFC,bank_server_down,20,1,0,1
txn_04099,708.05,Netbanking,PNB,bank_server_down,19,0,0,0
txn_04100,1178.77,Card,SBI,insufficient_funds,6,0,1,0
txn_04101,822.76,Netbanking,Kotak,bank_server_down,12,1,0,0
txn_04102,727.97,UPI,PNB,insufficient_funds,8,1,0,1
txn_04103,2642.45,UPI,HDFC,network_error,5,1,1,1
txn_04104,7425.84,UPI,Yes Bank,otp_timeout,0,0,0,0
txn_04105,1951.27,Card,ICICI,otp_timeout,9,1,3,0
txn_04106,1819.16,UPI,Axis,otp_timeout,5,0,1,1
txn_04107,1004.12,Card,Kotak,card_declined,23,1,1,0
txn_04108,58.16,Card,Axis,bank_server_down,11,1,2,0
txn_04109,1178.49,UPI,PNB,insufficient_funds,7,1,0,0
txn_04110,1112.32,Netbanking,SBI,insufficient_funds,17,0,1,0
txn_04111,96.8,Netbanking,Yes Bank,bank_server_down,1,1,0,0
txn_04112,558.03,UPI,HDFC,otp_timeout,11,1,0,1
txn_04113,4076.08,UPI,Axis,otp_timeout,22,1,0,1
txn_04114,442.38,UPI,Kotak,bank_server_down,8,1,0,0
txn_04115,1045.58,Wallet,PNB,insufficient_funds,1,0,0,0
txn_04116,319.86,UPI,Yes Bank,bank_server_down,23,1,0,1
txn_04117,11054.78,Card,Yes Bank,otp_timeout,0,0,1,1
txn_04118,213.11,Netbanking,PNB,insufficient_funds,3,1,0,1
txn_04119,1381.4,UPI,Kotak,network_error,0,0,0,0
txn_04120,1286.59,Card,Yes Bank,card_declined,5,1,0,0
txn_04121,792.19,UPI,Kotak,bank_server_down,15,1,0,0
txn_04122,112.2,UPI,ICICI,bank_server_down,12,0,0,1
txn_04123,1473.86,UPI,Axis,otp_timeout,22,0,0,1
txn_04124,961.64,Wallet,Kotak,network_error,20,0,2,0
txn_04125,333.14,Wallet,SBI,insufficient_funds,23,0,0,0
txn_04126,5577.2,UPI,Axis,otp_timeout,2,0,1,0
txn_04127,589.81,Netbanking,SBI,insufficient_funds,23,1,3,0
txn_04128,660.38,UPI,ICICI,otp_timeout,11,1,1,1
txn_04129,338.34,UPI,HDFC,otp_timeout,18,0,1,0
txn_04130,1502.7,UPI,Kotak,insufficient_funds,2,1,1,0
txn_04131,1010.2,UPI,PNB,bank_server_down,1,0,0,1
txn_04132,1848.91,UPI,ICICI,network_error,9,1,0,1
txn_04133,210.12,UPI,HDFC,insufficient_funds,7,1,0,0
txn_04134,2591.03,UPI,ICICI,network_error,12,1,2,1
txn_04135,200.91,Card,PNB,insufficient_funds,2,0,1,0
txn_04136,1552.56,UPI,PNB,network_error,5,0,0,1
txn_04137,2160.06,UPI,PNB,network_error,11,0,0,1
txn_04138,1360.32,Netbanking,Axis,insufficient_funds,16,1,0,0
txn_04139,588.23,UPI,SBI,insufficient_funds,23,1,2,0
txn_04140,7852.48,Card,HDFC,bank_server_down,13,0,0,0
txn_04141,838.22,Netbanking,SBI,bank_server_down,5,0,0,0
txn_04142,969.53,Card,ICICI,bank_server_down,14,1,0,0
txn_04143,326.67,UPI,Yes Bank,bank_server_down,13,0,0,0
txn_04144,1028.7,Netbanking,PNB,bank_server_down,5,0,1,1
txn_04145,1701.07,UPI,SBI,insufficient_funds,7,1,0,1
txn_04146,174.92,Wallet,HDFC,network_error,19,1,0,1
txn_04147,294.61,UPI,Axis,otp_timeout,7,0,0,1
txn_04148,606.37,Netbanking,Axis,insufficient_funds,15,0,0,0
txn_04149,207.56,Card,HDFC,otp_timeout,21,0,1,1
txn_04150,246.3,Netbanking,HDFC,session_timeout,4,1,0,1
txn_04151,506.8,Netbanking,SBI,insufficient_funds,19,0,0,0
txn_04152,739.51,UPI,Yes Bank,insufficient_funds,22,1,0,0
txn_04153,5104.72,UPI,Kotak,otp_timeout,15,0,1,0
txn_04154,279.29,Netbanking,HDFC,bank_server_down,10,0,1,0
txn_04155,472.18,UPI,HDFC,bank_server_down,3,1,3,0
txn_04156,290.83,UPI,Kotak,bank_server_down,5,0,3,0
txn_04157,990.84,Card,SBI,otp_timeout,18,0,1,0
txn_04158,631.67,UPI,Yes Bank,network_error,3,1,1,0
txn_04159,432.76,UPI,Axis,bank_server_down,19,1,0,0
txn_04160,314.97,UPI,Yes Bank,insufficient_funds,4,1,0,1
txn_04161,785.68,UPI,Axis,network_error,16,1,0,1
txn_04162,1363.12,Netbanking,SBI,insufficient_funds,6,0,0,1
txn_04163,246.59,Netbanking,Kotak,bank_server_down,22,1,1,1
txn_04164,687.06,UPI,SBI,network_error,13,1,1,0
txn_04165,527.01,UPI,ICICI,bank_server_down,8,0,0,1
txn_04166,2192.24,UPI,Yes Bank,insufficient_funds,14,0,0,1
txn_04167,1006.71,UPI,PNB,network_error,14,1,0,1
txn_04168,261.97,UPI,SBI,bank_server_down,9,1,0,0
txn_04169,882.02,UPI,SBI,network_error,16,0,1,0
txn_04170,1550.06,UPI,Yes Bank,insufficient_funds,11,1,0,0
txn_04171,4659.04,UPI,Kotak,insufficient_funds,6,1,0,0
txn_04172,2364.01,Card,HDFC,otp_timeout,17,0,0,0
txn_04173,2226.41,UPI,Axis,insufficient_funds,18,0,1,0
txn_04174,1038.17,UPI,Axis,insufficient_funds,11,1,3,0
txn_04175,1288.43,Netbanking,Axis,bank_server_down,13,1,0,0
txn_04176,5226.46,Netbanking,Axis,session_timeout,9,1,0,1
txn_04177,675.11,Card,PNB,otp_timeout,11,1,0,1
txn_04178,608.5,UPI,SBI,network_error,20,1,2,0
txn_04179,380.74,Card,SBI,card_declined,17,0,2,0
txn_04180,928.18,Wallet,HDFC,network_error,4,0,1,0
txn_04181,3453.43,Netbanking,HDFC,insufficient_funds,22,0,2,0
txn_04182,571.75,UPI,HDFC,network_error,21,1,2,0
txn_04183,322.46,UPI,Axis,bank_server_down,10,1,0,1
txn_04184,747.61,UPI,Yes Bank,bank_server_down,1,0,0,1
txn_04185,541.62,Card,Axis,otp_timeout,7,1,0,1
txn_04186,601.34,Card,PNB,bank_server_down,11,0,1,0
txn_04187,364.98,UPI,SBI,insufficient_funds,2,0,2,0
txn_04188,309.02,UPI,PNB,bank_server_down,14,1,1,1
txn_04189,613.44,UPI,Axis,bank_server_down,22,0,0,0
txn_04190,1560.37,Card,ICICI,card_declined,20,0,2,0
txn_04191,210.54,UPI,PNB,otp_timeout,8,0,0,1
txn_04192,725.47,UPI,ICICI,network_error,21,1,0,1
txn_04193,124.62,UPI,SBI,insufficient_funds,20,1,1,0
txn_04194,646.08,UPI,PNB,network_error,13,1,2,1
txn_04195,267.27,UPI,PNB,otp_timeout,4,1,0,1
txn_04196,817.12,UPI,SBI,bank_server_down,9,1,0,1
txn_04197,80.15,UPI,SBI,bank_server_down,16,0,0,0
txn_04198,949.0,UPI,Axis,insufficient_funds,3,1,1,0
txn_04199,4294.61,UPI,PNB,otp_timeout,0,1,0,1
txn_04200,1999.52,Netbanking,PNB,insufficient_funds,8,1,2,0
txn_04201,199.56,Card,PNB,bank_server_down,22,1,1,1
txn_04202,1343.29,UPI,HDFC,insufficient_funds,18,0,0,1
txn_04203,2130.71,UPI,HDFC,network_error,8,1,2,1
txn_04204,825.62,UPI,PNB,insufficient_funds,6,1,1,0
txn_04205,50.25,Netbanking,Kotak,insufficient_funds,13,1,0,1
txn_04206,1754.07,UPI,Yes Bank,otp_timeout,12,1,0,1
txn_04207,262.39,Wallet,Yes Bank,insufficient_funds,19,1,3,0
txn_04208,271.49,UPI,Kotak,otp_timeout,4,1,0,1
txn_04209,823.75,Netbanking,Yes Bank,bank_server_down,14,1,1,0
txn_04210,2067.16,UPI,HDFC,network_error,1,1,0,1
txn_04211,4446.75,UPI,SBI,bank_server_down,13,1,1,0
txn_04212,718.28,Netbanking,Yes Bank,session_timeout,21,1,0,1
txn_04213,1446.11,UPI,ICICI,insufficient_funds,8,0,1,0
txn_04214,4062.05,Netbanking,Kotak,bank_server_down,13,1,2,0
txn_04215,3743.5,Netbanking,ICICI,bank_server_down,15,1,0,1
txn_04216,1714.32,Netbanking,Kotak,insufficient_funds,7,1,0,1
txn_04217,259.74,UPI,Kotak,otp_timeout,16,1,0,1
txn_04218,550.58,UPI,Axis,bank_server_down,5,1,0,1
txn_04219,537.19,Netbanking,Yes Bank,bank_server_down,21,0,1,0
txn_04220,576.89,Netbanking,PNB,bank_server_down,4,0,0,0
txn_04221,348.36,UPI,HDFC,otp_timeout,23,0,0,1
txn_04222,749.95,Card,Yes Bank,insufficient_funds,14,1,1,1
txn_04223,544.53,Card,Yes Bank,bank_server_down,16,0,1,1
txn_04224,199.45,UPI,HDFC,network_error,4,0,1,1
txn_04225,4390.85,Wallet,SBI,network_error,18,1,3,0
txn_04226,919.6,Card,PNB,bank_server_down,8,1,0,0
txn_04227,2075.79,Card,PNB,card_declined,4,1,1,0
txn_04228,358.55,UPI,HDFC,bank_server_down,1,0,1,1
txn_04229,1377.88,UPI,SBI,otp_timeout,15,1,1,1
txn_04230,5170.26,UPI,SBI,network_error,7,1,1,0
txn_04231,616.31,Netbanking,Yes Bank,insufficient_funds,5,1,0,1
txn_04232,2721.91,UPI,SBI,network_error,11,1,1,0
txn_04233,1050.9,Netbanking,PNB,session_timeout,18,1,1,1
txn_04234,3795.84,Netbanking,PNB,session_timeout,3,1,1,1
txn_04235,1111.65,Card,ICICI,otp_timeout,1,1,3,0
txn_04236,1140.94,Card,Yes Bank,otp_timeout,14,0,0,1
txn_04237,179.48,UPI,HDFC,bank_server_down,2,1,1,0
txn_04238,1062.76,Netbanking,Kotak,insufficient_funds,7,1,3,0
txn_04239,112.78,Netbanking,SBI,session_timeout,19,1,2,1
txn_04240,438.91,Netbanking,PNB,bank_server_down,22,1,0,0
txn_04241,542.18,UPI,PNB,insufficient_funds,6,0,0,0
txn_04242,1804.68,UPI,HDFC,insufficient_funds,7,1,0,0
txn_04243,1123.16,Netbanking,Axis,session_timeout,19,0,0,0
txn_04244,420.47,Netbanking,Yes Bank,insufficient_funds,3,0,0,0
txn_04245,4606.17,UPI,HDFC,insufficient_funds,5,0,0,0
txn_04246,546.19,Card,SBI,insufficient_funds,17,1,0,0
txn_04247,596.68,UPI,Yes Bank,otp_timeout,21,0,0,1
txn_04248,1477.68,Netbanking,SBI,session_timeout,16,1,0,1
txn_04249,1755.56,Card,Kotak,card_declined,23,1,0,0
txn_04250,281.24,Netbanking,PNB,insufficient_funds,0,1,3,0
txn_04251,390.74,Wallet,Kotak,insufficient_funds,23,1,0,1
txn_04252,1545.57,UPI,Axis,bank_server_down,9,1,0,0
txn_04253,819.44,Wallet,PNB,insufficient_funds,10,0,0,0
txn_04254,1566.65,UPI,Yes Bank,bank_server_down,14,1,0,0
txn_04255,4007.99,Card,Yes Bank,bank_server_down,22,0,0,0
txn_04256,680.24,UPI,Kotak,insufficient_funds,16,0,0,0
txn_04257,598.76,UPI,Yes Bank,network_error,21,0,0,0
txn_04258,205.84,UPI,ICICI,insufficient_funds,0,1,2,0
txn_04259,1414.52,UPI,ICICI,otp_timeout,9,1,2,0
txn_04260,282.14,UPI,Yes Bank,insufficient_funds,5,1,0,1
txn_04261,366.88,UPI,Kotak,insufficient_funds,22,1,2,0
txn_04262,223.72,Card,HDFC,insufficient_funds,21,0,0,0
txn_04263,1526.84,Netbanking,Yes Bank,bank_server_down,4,1,0,1
txn_04264,1566.69,UPI,Yes Bank,insufficient_funds,6,0,2,0
txn_04265,1030.21,UPI,Kotak,network_error,7,1,1,0
txn_04266,714.87,Netbanking,Kotak,bank_server_down,16,0,3,0
txn_04267,1241.16,UPI,Kotak,network_error,18,1,0,0
txn_04268,1608.48,UPI,Axis,network_error,2,0,1,0
txn_04269,1144.86,Card,HDFC,card_declined,5,1,0,0
txn_04270,187.71,UPI,PNB,bank_server_down,8,1,0,1
txn_04271,1768.64,Card,SBI,otp_timeout,15,1,0,1
txn_04272,286.38,Card,SBI,bank_server_down,17,0,3,0
txn_04273,992.96,UPI,ICICI,bank_server_down,3,1,2,0
txn_04274,2223.81,UPI,Kotak,insufficient_funds,12,1,2,0
txn_04275,481.83,Wallet,SBI,network_error,2,1,1,1
txn_04276,893.19,Card,Axis,otp_timeout,6,0,1,1
txn_04277,1565.24,Netbanking,Axis,insufficient_funds,21,1,0,0
txn_04278,2795.88,Card,Axis,insufficient_funds,9,0,1,0
txn_04279,961.01,UPI,Yes Bank,otp_timeout,14,0,1,0
txn_04280,718.53,Wallet,PNB,network_error,20,1,0,0
txn_04281,524.24,Card,ICICI,card_declined,19,1,2,0
txn_04282,517.16,UPI,PNB,network_error,20,1,0,1
txn_04283,518.51,UPI,Yes Bank,network_error,3,1,0,1
txn_04284,741.04,UPI,Yes Bank,otp_timeout,17,0,0,1
txn_04285,292.89,UPI,ICICI,bank_server_down,23,0,1,0
txn_04286,1397.3,Netbanking,SBI,bank_server_down,5,0,2,0
txn_04287,915.46,Netbanking,ICICI,session_timeout,1,1,2,0
txn_04288,293.33,Netbanking,HDFC,insufficient_funds,8,1,2,0
txn_04289,113.31,Netbanking,PNB,session_timeout,19,0,2,0
txn_04290,135.9,Netbanking,Yes Bank,session_timeout,16,0,2,1
txn_04291,660.72,UPI,ICICI,network_error,19,1,3,1
txn_04292,1301.93,Netbanking,Kotak,insufficient_funds,7,0,1,0
txn_04293,478.97,UPI,SBI,network_error,21,1,2,0
txn_04294,234.02,UPI,HDFC,otp_timeout,6,0,0,1
txn_04295,399.1,Card,Axis,insufficient_funds,21,1,0,1
txn_04296,6291.61,Wallet,SBI,insufficient_funds,13,1,2,0
txn_04297,179.24,Netbanking,HDFC,bank_server_down,10,0,1,1
txn_04298,383.62,UPI,PNB,insufficient_funds,17,1,0,0
txn_04299,1545.93,UPI,ICICI,network_error,23,0,0,0
txn_04300,647.67,Card,SBI,card_declined,4,1,0,1
txn_04301,306.7,Wallet,SBI,insufficient_funds,7,0,0,0
txn_04302,698.34,UPI,Axis,network_error,6,0,0,1
txn_04303,325.57,Card,Kotak,insufficient_funds,9,1,2,0
txn_04304,260.66,UPI,SBI,insufficient_funds,5,0,0,0
txn_04305,646.93,Wallet,SBI,network_error,5,0,2,1
txn_04306,4270.82,UPI,ICICI,network_error,9,1,1,1
txn_04307,290.8,UPI,Kotak,insufficient_funds,18,0,1,0
txn_04308,134.95,UPI,Axis,network_error,22,1,0,1
txn_04309,1633.96,UPI,Axis,network_error,3,0,0,0
txn_04310,739.35,UPI,Axis,otp_timeout,15,1,0,1
txn_04311,1511.79,Netbanking,Kotak,bank_server_down,17,1,0,0
txn_04312,1295.92,Wallet,HDFC,network_error,11,0,0,1
txn_04313,169.8,Card,HDFC,card_declined,13,1,0,0
txn_04314,1307.26,UPI,Kotak,bank_server_down,7,1,1,1
txn_04315,2069.58,UPI,Kotak,otp_timeout,23,0,0,1
txn_04316,785.09,UPI,ICICI,insufficient_funds,20,1,2,0
txn_04317,2782.56,UPI,Yes Bank,otp_timeout,14,1,0,1
txn_04318,6820.71,Card,HDFC,insufficient_funds,9,1,0,0
txn_04319,1340.93,Netbanking,Yes Bank,insufficient_funds,4,0,0,0
txn_04320,1231.57,UPI,Axis,otp_timeout,11,1,1,0
txn_04321,329.05,UPI,SBI,otp_timeout,9,1,1,1
txn_04322,254.25,Card,HDFC,insufficient_funds,4,1,3,0
txn_04323,326.76,Card,Yes Bank,bank_server_down,4,1,1,1
txn_04324,1298.28,Netbanking,Yes Bank,insufficient_funds,13,1,2,0
txn_04325,820.62,UPI,PNB,insufficient_funds,4,0,0,0
txn_04326,1279.12,Card,HDFC,insufficient_funds,0,0,0,0
txn_04327,322.86,Netbanking,PNB,bank_server_down,11,1,1,0
txn_04328,1553.92,Card,SBI,insufficient_funds,8,1,0,0
txn_04329,1103.3,Card,HDFC,otp_timeout,16,1,0,0
txn_04330,296.37,UPI,Kotak,otp_timeout,11,1,2,0
txn_04331,5883.13,Netbanking,Yes Bank,insufficient_funds,20,1,1,0
txn_04332,113.07,UPI,ICICI,otp_timeout,8,1,1,0
txn_04333,393.21,Card,Yes Bank,insufficient_funds,2,0,1,0
txn_04334,524.44,Card,Yes Bank,card_declined,8,1,1,0
txn_04335,292.18,UPI,HDFC,bank_server_down,14,1,3,0
txn_04336,626.22,UPI,Axis,otp_timeout,3,1,3,1
txn_04337,689.63,UPI,Yes Bank,network_error,5,0,3,1
txn_04338,477.04,Netbanking,SBI,session_timeout,19,1,0,0
txn_04339,144.78,Wallet,Kotak,network_error,16,1,1,1
txn_04340,2752.86,UPI,Kotak,insufficient_funds,21,0,0,0
txn_04341,3021.31,UPI,HDFC,insufficient_funds,8,1,2,0
txn_04342,4154.42,UPI,PNB,otp_timeout,22,0,2,0
txn_04343,478.12,UPI,ICICI,network_error,22,0,1,0
txn_04344,524.18,UPI,Yes Bank,otp_timeout,3,1,1,0
txn_04345,166.27,Card,ICICI,card_declined,1,1,0,1
txn_04346,624.04,Netbanking,ICICI,session_timeout,11,1,0,0
txn_04347,1314.08,Card,SBI,otp_timeout,13,1,0,1
txn_04348,2562.98,UPI,ICICI,network_error,16,1,1,1
txn_04349,517.92,Netbanking,Yes Bank,insufficient_funds,18,1,1,0
txn_04350,424.14,UPI,PNB,otp_timeout,14,1,0,0
txn_04351,399.41,Card,PNB,insufficient_funds,22,1,0,1
txn_04352,861.95,UPI,ICICI,network_error,3,1,1,0
txn_04353,681.77,UPI,ICICI,network_error,11,1,0,1
txn_04354,812.78,UPI,Kotak,bank_server_down,2,1,0,1
txn_04355,1147.1,UPI,Kotak,insufficient_funds,17,0,2,0
txn_04356,2737.58,UPI,PNB,bank_server_down,17,0,1,0
txn_04357,279.09,Card,ICICI,bank_server_down,17,1,1,0
txn_04358,254.25,Wallet,Axis,insufficient_funds,7,1,0,0
txn_04359,296.26,UPI,HDFC,otp_timeout,21,1,1,0
txn_04360,276.48,UPI,ICICI,network_error,9,0,0,1
txn_04361,572.12,UPI,ICICI,insufficient_funds,10,0,0,0
txn_04362,1204.16,Card,Yes Bank,insufficient_funds,16,1,0,1
txn_04363,862.77,Card,Axis,otp_timeout,17,0,0,1
txn_04364,99.01,Wallet,PNB,network_error,16,1,0,0
txn_04365,227.16,UPI,ICICI,otp_timeout,1,1,1,1
txn_04366,1681.32,Card,Yes Bank,otp_timeout,19,1,3,0
txn_04367,540.08,UPI,Axis,otp_timeout,1,1,3,1
txn_04368,4245.19,UPI,ICICI,network_error,12,1,2,0
txn_04369,4734.65,Card,Yes Bank,bank_server_down,7,1,3,0
txn_04370,563.53,Card,SBI,otp_timeout,5,1,1,1
txn_04371,687.75,UPI,Axis,bank_server_down,21,1,0,0
txn_04372,1217.47,Card,SBI,otp_timeout,2,1,2,1
txn_04373,1983.27,Netbanking,Kotak,insufficient_funds,12,1,0,0
txn_04374,419.03,Netbanking,Axis,bank_server_down,3,1,1,0
txn_04375,80.61,UPI,SBI,insufficient_funds,1,0,1,0
txn_04376,1404.98,UPI,SBI,insufficient_funds,6,1,0,0
txn_04377,1027.17,UPI,PNB,insufficient_funds,21,1,0,0
txn_04378,1158.43,Netbanking,Kotak,bank_server_down,10,0,2,0
txn_04379,336.74,UPI,Kotak,bank_server_down,16,0,2,0
txn_04380,801.59,Netbanking,Kotak,insufficient_funds,16,0,0,1
txn_04381,475.04,Wallet,HDFC,insufficient_funds,2,0,0,0
txn_04382,1425.83,Netbanking,HDFC,insufficient_funds,4,1,0,1
